,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
69,70,50,2,81.0,15593,Pave,,1,1,AllPub,3,1,ClearCr,Norm,Norm,1,4,7,4,1953,1953,1,1,8,9,1,0,1,2,2,2,2,1,7,603,3,0,701,1304,2,2,1,1,1304,983,0,2287,0,0,2,0,3,1,2,7,1,1,2,1,1953,3,2,667,2,2,1,0,21,114,0,0,0,,,,0,7,2006,1,Normal,225000
70,71,20,2,95.0,13651,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,7,6,1973,1973,1,1,7,7,2,1115,2,1,2,1,2,2,2,1880,3,0,343,2223,1,3,1,1,2223,0,0,2223,1,0,2,0,3,1,2,8,1,2,1,1,1973,3,2,516,2,2,1,300,0,0,0,0,0,,,,0,2,2007,1,Normal,244000
71,72,20,2,69.0,7599,Pave,,1,1,AllPub,3,1,Mitchel,Norm,Norm,1,1,4,6,1982,2006,1,1,4,7,1,0,2,2,2,2,2,1,2,565,3,0,280,845,1,2,1,1,845,0,0,845,1,0,1,0,2,1,2,4,1,0,5,2,1987,2,2,360,2,2,1,0,0,0,0,0,0,,,,0,6,2007,1,Normal,129500
72,73,60,2,74.0,10141,Pave,,2,1,AllPub,3,1,Gilbert,Norm,Norm,1,2,7,5,1998,1998,1,1,1,1,2,40,2,2,1,1,2,1,3,0,3,0,832,832,1,1,1,1,885,833,0,1718,0,0,2,1,3,1,2,7,1,1,2,1,1998,3,2,427,2,2,1,0,94,0,0,291,0,,,,0,12,2009,1,Normal,185000
73,74,20,2,85.0,10200,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,7,1954,2003,1,1,3,3,2,104,2,2,2,2,2,1,2,320,7,362,404,1086,1,1,1,1,1086,0,0,1086,1,0,1,0,3,1,2,6,1,0,5,1,1989,2,2,490,2,2,1,0,0,0,0,0,0,,GdWo,,0,5,2010,1,Normal,144900
74,75,50,1,60.0,5790,Pave,,1,1,AllPub,3,1,OldTown,Norm,Norm,1,2,3,6,1915,1950,3,1,1,1,1,0,1,1,2,4,2,1,3,0,3,0,840,840,1,1,2,1,840,765,0,1605,0,0,2,0,3,2,2,8,1,0,5,2,1915,2,1,379,2,2,1,0,0,202,0,0,0,,,,0,5,2010,1,Normal,107400
75,76,180,1,21.0,1596,Pave,,1,1,AllPub,1,1,MeadowV,Norm,Norm,5,3,4,5,1973,1973,1,1,6,6,1,0,2,2,2,1,2,2,1,462,3,0,0,462,1,2,1,1,526,462,0,988,1,0,1,0,2,1,2,5,1,0,5,3,1973,2,1,297,2,2,1,120,101,0,0,0,0,,GdWo,,0,11,2009,1,Normal,91000
76,77,20,2,,8475,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,4,7,1956,1956,1,1,1,1,1,0,2,2,2,2,2,1,2,228,3,0,724,952,1,3,1,3,952,0,0,952,0,0,1,0,2,1,2,4,1,0,5,2,1956,2,1,283,2,2,1,0,0,0,0,0,0,,,,0,4,2008,1,Normal,135750
77,78,50,1,50.0,8635,Pave,,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,4,5,5,1948,2001,1,1,3,3,1,0,2,2,2,2,2,1,7,336,1,41,295,672,1,2,1,1,1072,213,0,1285,1,0,1,0,2,1,2,6,2,0,5,2,1948,2,1,240,2,2,1,0,0,0,0,0,0,,MnPrv,,0,1,2008,1,Normal,127000
78,79,90,2,72.0,10778,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,3,1,4,5,1968,1968,2,1,4,4,1,0,2,2,2,2,2,1,3,0,3,0,1768,1768,1,2,2,1,1768,0,0,1768,0,0,2,0,4,2,2,8,1,0,5,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,,,0,4,2010,1,Normal,136500
79,80,50,1,60.0,10440,Pave,Grvl,1,1,AllPub,3,1,OldTown,Norm,Norm,1,2,5,6,1910,1981,1,1,3,3,1,0,2,2,1,2,2,1,3,0,3,0,440,440,1,1,1,1,682,548,0,1230,0,0,1,1,2,1,2,5,1,0,5,2,1966,2,2,440,2,2,1,74,0,128,0,0,0,,MnPrv,,0,5,2009,1,Normal,110000
80,81,60,2,100.0,13000,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,2,6,6,1968,1968,1,1,1,1,2,576,2,1,2,1,2,1,4,448,3,0,448,896,1,2,1,1,1182,960,0,2142,0,0,2,1,4,1,1,8,1,1,1,1,1968,3,1,509,2,2,1,0,72,0,0,252,0,,,,0,6,2009,1,Normal,193500
81,82,120,1,32.0,4500,Pave,,1,1,AllPub,2,1,Mitchel,Norm,Norm,4,1,6,5,1998,1998,2,1,1,1,2,443,2,1,1,3,1,1,1,1201,3,0,36,1237,1,3,1,1,1337,0,0,1337,1,0,2,0,2,1,2,5,1,0,5,1,1998,3,2,405,2,2,1,0,199,0,0,0,0,,,,0,3,2006,1,Normal,153500
82,83,20,2,78.0,10206,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,1,8,5,2007,2007,1,1,1,1,3,468,2,2,1,1,2,1,1,33,3,0,1530,1563,1,3,1,1,1563,0,0,1563,0,0,2,0,3,1,1,6,1,1,1,1,2007,1,3,758,2,2,1,144,99,0,0,0,0,,,,0,10,2008,1,Normal,245000
83,84,20,2,80.0,8892,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,5,1960,1960,1,1,2,2,4,66,2,2,2,2,2,1,3,0,3,0,1065,1065,1,1,1,1,1065,0,0,1065,0,0,1,1,3,1,2,6,1,0,5,2,1974,2,2,461,2,2,1,74,0,0,0,0,0,,,,0,7,2007,3,Normal,126500
84,85,80,2,,8530,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,3,7,5,1995,1996,1,1,4,4,2,22,2,2,1,1,2,1,3,0,3,0,384,384,1,1,1,1,804,670,0,1474,0,0,2,1,3,1,2,7,1,1,2,3,1995,3,2,400,2,2,1,120,72,0,0,0,0,,,Shed,700,5,2009,1,Normal,168500
85,86,60,2,121.0,16059,Pave,,1,1,AllPub,3,1,NoRidge,Norm,Norm,1,2,8,5,1991,1992,2,1,4,4,2,284,1,2,2,1,2,1,3,0,3,0,1288,1288,1,3,1,1,1301,1116,0,2417,0,0,2,1,4,1,1,9,1,1,2,1,1991,2,2,462,2,2,1,127,82,0,0,0,0,,,,0,4,2006,1,Normal,260000
86,87,60,2,122.0,11911,Pave,,3,1,AllPub,1,1,Gilbert,Norm,Norm,1,2,6,5,2005,2005,1,1,1,1,1,0,1,2,1,1,2,4,3,0,3,0,684,684,1,3,1,1,684,876,0,1560,0,0,2,1,3,1,1,6,1,1,1,3,2005,3,2,400,2,2,1,100,38,0,0,0,0,,,,0,3,2009,1,Normal,174000
87,88,160,3,40.0,3951,Pave,Pave,1,1,AllPub,3,1,Somerst,Norm,Norm,4,2,6,5,2009,2009,1,1,1,1,3,76,1,2,1,1,2,4,3,0,3,0,612,612,1,3,1,1,612,612,0,1224,0,0,2,1,2,1,1,4,1,0,5,2,2009,1,2,528,2,2,1,0,234,0,0,0,0,,,,0,6,2009,2,Partial,164500
88,89,50,4,105.0,8470,Pave,,2,1,AllPub,3,1,IDOTRR,Feedr,Feedr,1,4,3,2,1915,1982,2,1,7,7,1,0,4,4,2,2,4,1,3,0,3,0,1013,1013,1,2,2,1,1013,0,513,1526,0,0,1,0,2,1,4,6,1,0,5,5,0,4,0,0,5,5,2,0,0,156,0,0,0,,MnPrv,,0,10,2009,4,Abnorml,85000
89,90,20,2,60.0,8070,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,4,5,1994,1995,1,1,1,1,1,0,2,2,1,1,2,1,1,588,3,0,402,990,1,3,1,1,990,0,0,990,1,0,1,0,3,1,2,5,1,0,5,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,,,0,8,2007,1,Normal,123600
90,91,20,2,60.0,7200,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,4,5,1950,1950,1,1,8,3,1,0,2,2,5,5,5,5,5,0,5,0,0,0,1,2,1,3,1040,0,0,1040,0,0,1,0,2,1,2,4,1,0,5,2,1950,2,2,420,2,2,1,0,29,0,0,0,0,,,,0,7,2006,1,Normal,109900
91,92,20,2,85.0,8500,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,3,1961,1961,2,1,4,4,4,203,2,2,2,2,2,1,4,600,3,0,635,1235,1,2,1,1,1235,0,0,1235,0,0,1,0,2,1,2,6,1,0,5,1,1961,2,2,480,2,2,1,0,0,0,0,0,0,,GdWo,,0,12,2006,1,Abnorml,98600
92,93,30,2,80.0,13360,Pave,Grvl,2,4,AllPub,1,1,Crawfor,Norm,Norm,1,1,5,7,1921,2006,1,1,3,3,1,0,2,1,3,1,2,1,2,713,3,0,163,876,1,3,1,1,964,0,0,964,1,0,1,0,2,1,2,5,1,0,5,2,1921,2,2,432,2,2,1,0,0,44,0,0,0,,,,0,8,2009,1,Normal,163500
93,94,190,4,60.0,7200,Pave,,1,1,AllPub,3,1,OldTown,Norm,Norm,2,7,6,6,1910,1998,2,1,2,2,1,0,2,2,3,2,4,3,4,1046,3,0,168,1214,2,3,2,1,1260,1031,0,2291,0,1,2,0,4,2,2,9,1,1,1,2,1900,2,2,506,2,2,1,0,0,0,0,99,0,,,,0,11,2007,1,Normal,133900
94,95,60,2,69.0,9337,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,6,5,1997,1997,1,1,1,1,1,0,2,1,1,1,2,1,1,648,3,0,176,824,1,3,1,1,905,881,0,1786,1,0,2,1,3,1,1,7,1,0,5,1,1997,1,2,684,2,2,1,0,162,0,0,0,0,,,,0,5,2007,1,Normal,204750
95,96,60,2,,9765,Pave,,3,1,AllPub,3,1,Gilbert,Norm,Norm,1,2,6,8,1993,1993,1,1,1,1,2,68,3,1,1,1,1,1,2,310,3,0,370,680,1,1,1,1,680,790,0,1470,0,0,2,1,3,1,2,6,1,1,2,3,1993,3,2,420,2,2,1,232,63,0,0,0,0,,,Shed,480,4,2009,1,Normal,185000
96,97,20,2,78.0,10264,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,7,5,1999,1999,1,1,1,1,2,183,1,2,1,1,2,4,2,1162,3,0,426,1588,1,3,1,1,1588,0,0,1588,0,0,2,0,3,1,1,6,1,0,5,1,1999,1,2,472,2,2,1,158,29,0,0,0,0,,,,0,8,2006,1,Normal,214000
97,98,20,2,73.0,10921,Pave,,1,4,AllPub,1,1,Edwards,Norm,Norm,1,1,4,5,1965,1965,2,1,4,4,2,48,2,2,2,2,2,1,4,520,3,0,440,960,1,2,1,2,960,0,0,960,1,0,1,0,3,1,2,6,1,0,5,1,1965,3,1,432,2,2,3,120,0,0,0,0,0,,,,0,5,2007,1,Normal,94750
98,99,30,2,85.0,10625,Pave,,1,1,AllPub,3,1,Edwards,Norm,Norm,1,1,5,5,1920,1950,1,1,3,3,1,0,2,2,3,2,2,1,2,108,3,0,350,458,1,4,2,1,835,0,0,835,0,0,1,0,2,1,2,5,1,0,5,6,1920,2,1,366,4,2,1,0,0,77,0,0,0,,,Shed,400,5,2010,3,Abnorml,83000
99,100,20,2,77.0,9320,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,4,5,1959,1959,1,1,7,7,1,0,2,2,2,2,2,1,2,569,3,0,381,950,1,4,1,1,1225,0,0,1225,1,0,1,1,3,1,2,6,1,0,5,5,0,4,0,0,5,5,1,352,0,0,0,0,0,,,Shed,400,1,2010,1,Normal,128950
100,101,20,2,,10603,Pave,,2,1,AllPub,1,1,NWAmes,Norm,Norm,1,1,6,7,1977,2001,1,1,7,7,2,28,2,2,1,2,2,3,2,1200,3,0,410,1610,1,1,1,1,1610,0,0,1610,1,0,2,0,3,1,1,6,1,2,2,1,1977,1,2,480,2,2,1,168,68,0,0,0,0,,,,0,2,2010,1,Normal,205000
101,102,60,2,77.0,9206,Pave,,1,1,AllPub,1,1,SawyerW,Norm,Norm,1,2,6,5,1985,1985,1,1,4,4,2,336,1,2,2,1,2,1,3,0,3,0,741,741,1,2,1,1,977,755,0,1732,0,0,2,1,3,1,1,7,1,1,2,1,1985,3,2,476,2,2,1,192,46,0,0,0,0,,,,0,6,2010,1,Normal,178000
102,103,90,2,64.0,7018,Pave,,1,2,AllPub,1,1,SawyerW,Norm,Norm,3,1,5,5,1979,1979,1,1,4,4,1,0,2,4,5,5,5,5,5,0,5,0,0,0,1,2,1,1,1535,0,0,1535,0,0,2,0,4,2,2,8,1,0,5,1,1979,2,2,410,2,2,1,0,0,0,0,0,0,,,,0,6,2009,1,Alloca,118964
103,104,20,2,94.0,10402,Pave,,2,1,AllPub,3,1,CollgCr,Norm,Norm,1,1,7,5,2009,2009,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,1226,1226,1,3,1,1,1226,0,0,1226,0,0,2,0,3,1,1,6,1,0,5,1,2009,1,3,740,2,2,1,0,36,0,0,0,0,,,,0,5,2010,1,Normal,198900
104,105,50,1,,7758,Pave,,1,1,AllPub,3,1,IDOTRR,Norm,Norm,1,4,7,4,1931,1950,1,1,11,11,2,600,2,4,1,2,2,1,6,224,3,0,816,1040,1,3,1,2,1226,592,0,1818,0,0,1,1,4,1,2,7,1,2,2,2,1951,2,1,240,2,2,1,0,0,0,0,184,0,,,,0,6,2007,1,Normal,169500
105,106,60,3,75.0,9375,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,2,8,5,2003,2004,2,1,1,1,2,768,1,2,1,3,2,1,3,0,3,0,1053,1053,1,3,1,1,1053,939,0,1992,0,0,2,1,3,1,1,9,1,1,1,1,2003,1,2,648,2,2,1,140,45,0,0,0,0,,,,0,8,2008,1,Normal,250000
106,107,30,1,60.0,10800,Pave,Grvl,1,1,AllPub,1,1,OldTown,Norm,Norm,1,1,4,7,1885,1995,5,1,1,1,1,0,2,2,3,4,2,1,3,0,3,0,641,641,1,1,1,1,1047,0,0,1047,0,0,1,0,2,1,2,6,1,0,5,2,1954,2,1,273,4,4,2,0,0,0,0,0,0,,,Shed,450,8,2007,1,Normal,100000
107,108,20,1,50.0,6000,Pave,,1,1,AllPub,1,1,OldTown,Norm,Norm,1,1,5,5,1948,1950,1,1,1,1,1,0,2,2,2,2,2,1,2,104,7,169,516,789,1,3,1,1,789,0,0,789,0,0,1,0,2,1,2,5,1,0,5,2,1948,2,1,250,2,2,1,0,0,0,0,0,0,,,,0,4,2008,1,Partial,115000
108,109,50,1,85.0,8500,Pave,,1,1,AllPub,3,1,IDOTRR,Artery,Norm,1,4,5,7,1919,2005,1,1,6,6,1,0,2,2,2,2,2,1,3,0,3,0,793,793,2,2,2,2,997,520,0,1517,0,0,2,0,3,1,4,7,1,0,5,5,0,4,0,0,5,5,2,0,0,144,0,0,0,,,,0,8,2007,1,Normal,115000
109,110,20,2,105.0,11751,Pave,,2,1,AllPub,1,1,NWAmes,Norm,Norm,1,1,6,6,1977,1977,2,1,7,7,2,480,2,2,2,1,2,1,7,705,3,0,1139,1844,1,3,1,1,1844,0,0,1844,0,0,2,0,3,1,2,7,1,1,2,1,1977,1,2,546,2,2,1,0,122,0,0,0,0,,MnPrv,,0,1,2010,3,Normal,190000
110,111,50,2,75.0,9525,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,4,6,4,1954,1972,1,1,3,3,1,0,2,2,2,2,4,1,4,444,3,0,550,994,1,1,1,1,1216,639,0,1855,0,0,2,0,4,1,2,7,1,0,5,1,1954,2,1,325,2,2,1,182,0,0,0,0,0,,,,0,10,2006,1,Normal,136900
111,112,80,2,,7750,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,3,7,5,2000,2000,1,1,1,1,1,0,2,2,1,1,2,1,1,250,3,0,134,384,1,3,1,1,774,656,0,1430,0,0,2,1,3,1,2,7,1,1,2,3,2000,3,2,400,2,2,1,180,0,0,0,0,0,,,,0,4,2010,1,Normal,180000
112,113,60,2,77.0,9965,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,7,5,2007,2007,1,1,1,1,3,220,1,2,1,3,2,4,1,984,3,0,280,1264,1,3,1,1,1282,1414,0,2696,1,0,2,1,4,1,3,10,1,1,1,3,2007,3,3,792,2,2,1,120,184,0,0,168,0,,,,0,10,2007,2,Partial,383970
113,114,20,2,,21000,Pave,,1,2,AllPub,3,1,Crawfor,Norm,Norm,1,1,6,5,1953,1953,2,1,3,3,2,184,2,1,2,1,2,3,2,35,4,869,905,1809,1,2,1,1,2259,0,0,2259,1,0,2,0,3,1,1,7,1,2,1,6,1953,2,2,450,2,2,1,166,120,192,0,0,0,,MnPrv,,0,10,2007,3,Abnorml,217000
114,115,70,2,61.0,7259,Pave,,2,1,AllPub,1,2,Crawfor,Norm,Norm,1,2,6,8,1945,2002,3,1,3,3,1,0,2,2,2,2,2,1,2,774,6,150,104,1028,1,3,1,1,1436,884,0,2320,1,0,2,1,3,1,1,9,1,1,2,2,1945,2,1,180,2,2,1,224,0,0,0,0,0,,MnPrv,,0,7,2007,1,Normal,259500
115,116,160,3,34.0,3230,Pave,Pave,1,1,AllPub,3,1,Somerst,Norm,Norm,4,2,6,5,1999,1999,1,1,2,2,2,1129,2,2,1,1,2,1,1,419,3,0,310,729,1,1,1,1,729,729,0,1458,0,0,2,1,2,1,2,5,1,1,Fa,2,1999,2,2,440,2,2,1,0,32,0,0,0,0,,,,0,6,2007,1,Normal,176000
116,117,20,2,,11616,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,5,5,1962,1962,1,1,3,3,2,116,2,2,2,2,2,1,6,170,7,670,252,1092,1,2,1,1,1092,0,0,1092,0,1,1,0,3,1,2,6,1,1,Po,1,1962,2,1,288,2,2,1,0,20,144,0,0,0,,,,0,9,2009,1,Normal,139000
117,118,20,2,74.0,8536,Pave,,1,1,AllPub,3,1,Edwards,Norm,Norm,1,1,5,5,2006,2007,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,1125,1125,1,1,1,1,1125,0,0,1125,0,0,1,1,2,1,2,5,1,0,5,1,2007,2,2,430,2,2,1,80,64,0,0,0,0,,,,0,4,2007,2,Partial,155000
118,119,60,2,90.0,12376,Pave,,1,1,AllPub,3,1,SawyerW,Norm,Norm,1,2,7,5,1990,1990,2,1,7,7,1,0,2,2,1,1,2,3,1,1470,3,0,203,1673,1,1,1,1,1699,1523,0,3222,1,0,3,0,5,1,1,11,1,2,2,1,1990,2,3,594,2,2,1,367,0,0,0,0,0,,,,0,5,2010,1,Normal,320000
119,120,60,2,65.0,8461,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,6,5,2005,2006,1,1,1,1,1,0,1,2,1,1,2,1,3,0,3,0,728,728,1,3,1,1,728,728,0,1456,0,0,2,1,3,1,1,8,1,1,1,1,2005,3,2,390,2,2,1,0,24,0,0,0,0,,,,0,7,2006,2,Partial,163990
120,121,80,2,,21453,Pave,,2,3,AllPub,4,3,ClearCr,Norm,Norm,1,3,6,5,1969,1969,4,3,7,7,1,0,2,2,2,2,2,2,2,938,3,0,0,938,1,3,1,1,988,0,0,988,1,0,1,0,1,1,2,4,1,2,2,1,1969,2,2,540,2,2,1,0,130,0,130,0,0,,,,0,10,2006,1,Normal,180000
121,122,50,1,50.0,6060,Pave,,1,1,AllPub,1,1,IDOTRR,Norm,Norm,1,4,4,5,1939,1950,1,1,9,9,1,0,2,2,1,2,2,1,3,0,3,0,732,732,1,1,1,1,772,351,0,1123,0,0,1,0,3,1,2,4,1,0,5,2,1979,2,1,264,2,2,3,0,0,140,0,0,0,,MnPrv,,0,6,2007,1,Normal,100000
122,123,20,2,75.0,9464,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,1,6,7,1958,1958,2,1,2,2,2,135,2,1,2,2,2,1,7,570,3,0,510,1080,1,1,1,1,1080,0,0,1080,0,0,1,0,3,1,2,5,1,0,5,1,1958,2,1,288,2,2,1,0,0,0,0,130,0,,,,0,6,2008,1,Normal,136000
123,124,120,2,55.0,7892,Pave,,1,1,AllPub,1,1,SawyerW,Norm,Norm,4,1,6,5,1993,1993,1,1,7,7,1,0,1,2,1,1,2,1,1,300,3,0,899,1199,1,3,1,1,1199,0,0,1199,0,0,2,0,2,1,1,5,1,0,5,1,1993,1,2,530,2,2,1,0,63,0,0,0,0,,,,0,3,2008,1,Normal,153900
124,125,20,2,48.0,17043,Pave,,2,1,AllPub,4,1,NWAmes,Norm,Norm,1,1,6,5,1979,1998,1,1,4,4,1,0,2,1,2,1,4,1,3,0,3,0,1362,1362,1,2,1,1,1586,0,0,1586,0,0,2,0,3,1,2,7,1,1,2,1,1979,2,2,435,2,2,1,192,0,0,0,0,0,,,,0,1,2009,1,Normal,181000
125,126,190,1,60.0,6780,Pave,,1,1,AllPub,1,1,IDOTRR,Norm,Norm,2,4,6,8,1935,1982,1,1,3,3,1,0,2,4,2,2,2,4,1,490,3,0,30,520,1,1,2,1,520,0,234,754,1,0,1,0,2,1,2,5,1,0,5,5,0,4,0,0,5,5,2,53,0,0,0,0,0,,,,0,6,2006,1,Normal,84500
126,127,120,2,,4928,Pave,,2,1,AllPub,1,1,NPkVill,Norm,Norm,4,1,6,5,1976,1976,1,1,7,7,1,0,2,2,2,1,2,1,2,120,3,0,958,1078,1,2,1,1,958,0,0,958,0,0,2,0,2,1,2,5,1,1,2,1,1977,1,2,440,2,2,1,0,205,0,0,0,0,,,,0,2,2007,1,Normal,128000
127,128,45,1,55.0,4388,Pave,,2,2,AllPub,1,1,OldTown,Feedr,Norm,1,5,5,7,1930,1950,1,1,5,3,1,0,2,1,3,2,2,1,6,116,3,0,556,672,1,3,1,1,840,0,0,840,0,0,1,0,3,1,2,5,1,1,2,5,0,4,0,0,5,5,2,0,0,0,0,0,0,,,,0,6,2007,1,Normal,87000
128,129,60,2,69.0,7590,Pave,,1,1,AllPub,1,1,NAmes,PosN,Norm,1,2,6,5,1966,1966,1,1,1,1,2,266,2,2,2,2,2,1,7,512,3,0,148,660,1,2,1,1,660,688,0,1348,0,0,1,1,3,1,2,6,1,1,Fa,1,1966,1,2,453,2,2,1,188,108,0,0,0,0,,,,0,7,2006,1,Normal,155000
129,130,20,2,69.0,8973,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,7,1958,1991,1,1,7,7,2,85,2,2,2,2,2,1,4,567,7,28,413,1008,1,2,1,3,1053,0,0,1053,0,1,1,1,3,1,3,6,1,0,5,7,1998,1,2,750,2,2,1,0,80,0,180,0,0,,MnWw,,0,7,2006,1,Abnorml,150000
130,131,60,2,88.0,14200,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,2,7,6,1966,1966,1,1,2,2,2,309,2,2,2,2,2,1,4,445,3,0,479,924,1,3,1,1,1216,941,0,2157,0,0,2,1,4,1,1,8,1,2,1,1,1966,3,2,487,2,2,1,105,66,0,0,0,0,,GdPrv,,0,5,2006,1,Normal,226000
131,132,60,2,,12224,Pave,,2,1,AllPub,3,1,Gilbert,Norm,Norm,1,2,6,5,2000,2000,1,1,1,1,2,40,1,2,1,1,2,1,1,695,3,0,297,992,1,3,1,1,1022,1032,0,2054,1,0,2,1,3,1,1,7,1,1,2,3,2000,1,2,390,2,2,1,24,48,0,0,0,0,,,,0,7,2009,1,Normal,244000
132,133,20,2,75.0,7388,Pave,,1,1,AllPub,3,1,NAmes,Norm,Norm,1,1,5,6,1959,2002,1,1,2,2,1,0,2,2,2,2,2,1,4,405,3,0,658,1063,1,1,1,1,1327,0,0,1327,1,0,1,0,3,1,1,7,1,0,5,2,1974,2,2,624,2,2,1,0,0,0,0,0,0,,,,0,7,2007,1,Normal,150750
133,134,20,2,,6853,Pave,,2,1,AllPub,1,1,Timber,Norm,Norm,1,1,8,5,2001,2002,1,1,1,1,2,136,1,2,1,3,2,1,1,1005,3,0,262,1267,1,3,1,1,1296,0,0,1296,1,0,2,0,2,1,1,6,1,0,5,1,2001,3,2,471,2,2,1,192,25,0,0,0,0,,,,0,6,2009,1,Normal,220000
134,135,20,2,78.0,10335,Pave,,2,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,5,6,1968,1993,1,1,7,7,1,0,2,2,2,2,2,1,4,570,3,0,891,1461,1,1,1,1,1721,0,0,1721,0,0,2,1,3,1,2,7,2,1,2,1,1968,1,2,440,2,2,1,0,96,180,0,0,0,,MnPrv,,0,7,2006,1,Normal,180000
135,136,20,2,80.0,10400,Pave,,1,1,AllPub,1,1,NWAmes,Norm,Norm,1,1,7,6,1970,1970,2,1,7,7,2,288,2,2,1,2,2,1,3,0,3,0,1304,1304,1,1,1,1,1682,0,0,1682,0,0,2,0,3,1,2,7,1,1,1,1,1970,2,2,530,2,2,1,98,0,0,0,0,0,,MnPrv,,0,5,2008,1,Normal,174000
136,137,20,2,,10355,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,1,5,5,1967,1967,1,1,2,2,2,196,2,2,2,2,2,1,7,695,3,0,519,1214,1,2,1,1,1214,0,0,1214,0,0,2,0,3,1,2,5,1,1,Fa,1,1967,1,1,318,2,2,1,0,111,0,0,0,0,,,,0,7,2007,1,Normal,143000
137,138,90,2,82.0,11070,Pave,,1,1,AllPub,1,1,Mitchel,Norm,Norm,3,1,7,5,1988,1989,1,1,1,1,2,70,2,2,2,2,2,1,3,0,3,0,1907,1907,1,1,1,1,1959,0,0,1959,0,0,3,0,5,2,2,9,1,0,5,7,1989,2,3,766,2,2,1,0,0,0,0,0,0,,,,0,7,2006,1,Family,171000
138,139,60,2,73.0,9066,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,8,5,1999,2000,1,1,1,1,2,320,1,2,1,1,2,3,1,668,3,0,336,1004,1,3,1,1,1004,848,0,1852,0,0,2,1,3,1,1,7,1,2,2,1,1999,3,3,660,2,2,1,224,106,0,0,0,0,,GdPrv,,0,12,2008,1,Normal,230000
139,140,60,2,65.0,15426,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,6,5,1997,1997,1,1,1,1,1,0,2,2,1,1,2,1,1,821,3,0,107,928,1,3,1,1,928,836,0,1764,1,0,2,1,3,1,1,7,1,0,5,1,1997,1,2,470,2,2,1,276,99,0,0,0,0,,MnPrv,,0,8,2009,1,Normal,231500
140,141,20,2,70.0,10500,Pave,,1,1,AllPub,2,1,NAmes,Norm,Norm,1,1,4,5,1971,1971,1,1,4,4,1,0,2,2,2,2,2,1,2,432,3,0,432,864,1,2,1,1,864,0,0,864,0,0,1,0,3,1,2,5,1,1,Po,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,,,0,4,2010,5,Normal,115000
